"","gene_id","log2FoldChange","stat","pvalue","padj","dataset"
"1738","1738",-0.0681425000000001,-0.923962487768302,0.36006449434575,0.577540605844469,"GSE53845"
"90580","90580",-0.0635,-0.923991567339625,0.360049506388457,0.577540605844469,"GSE53845"
"80025","80025",-0.0565575,-0.923941255024822,0.360075438209666,0.577540605844469,"GSE53845"
"122769","122769",0.0610625,0.923994785038944,0.360047847972735,0.577540605844469,"GSE53845"
"157570","157570",0.130255,0.923873327335316,0.360110451212176,0.577555285366006,"GSE53845"
"912","912",-0.148785,-0.923724520178898,0.360187160851039,0.577652008405735,"GSE53845"
"64106","64106",0.0492574999999999,0.92369302612442,0.360203397296897,0.577655452130673,"GSE53845"
"2137","2137",0.071245,0.9232873922942,0.360412560118404,0.577945672905764,"GSE53845"
"7001","7001",0.07434,0.92321202280024,0.360451432634732,0.577983385023154,"GSE53845"
"374655","374655",0.1070225,0.923187129707986,0.360464272074196,0.577983385023154,"GSE53845"
"9531","9531",0.18135,0.923019553248655,0.360550712903147,0.578008963011888,"GSE53845"
"22992","22992",-0.0784,-0.923032288399772,0.360544143269606,0.578008963011888,"GSE53845"
"11177","11177",0.1247925,0.922837164865112,0.360644809396806,0.578046801613332,"GSE53845"
"392288","392288",-0.0863800000000002,-0.922731424558604,0.360699369444827,0.578111651117544,"GSE53845"
"170589","170589",0.05794,0.922577694527071,0.360778700830514,0.57821405667726,"GSE53845"
"11255","11255",0.07303,0.922552954946771,0.36079146858474,0.57821405667726,"GSE53845"
"2559","2559",-0.0501725000000001,-0.922510855275098,0.360813196313215,0.578226276142973,"GSE53845"
"8973","8973",0.0600625,0.922362497703851,0.360889770712343,0.578315655915213,"GSE53845"
"5806","5806",0.570849999999999,0.922261798024141,0.360941752595201,0.578319272203027,"GSE53845"
"647215","647215",0.0466,0.922096518778725,0.361027081400474,0.578388181362122,"GSE53845"
"3483","3483",-0.21982,-0.921970696110559,0.361092048682567,0.578469659515698,"GSE53845"
"85413","85413",-0.202595,-0.921904905268191,0.361126022138965,0.578490950895259,"GSE53845"
"84820","84820",0.0798375000000001,0.921840987360596,0.361159030417926,0.578490950895259,"GSE53845"
"23285","23285",-0.0603875,-0.92167307805709,0.361245750890753,0.578569007578382,"GSE53845"
"57116","57116",0.0543125,0.921632025973004,0.361266955195467,0.578569007578382,"GSE53845"
"317701","317701",-0.0536000000000001,-0.921705588922228,0.361228958884557,0.578569007578382,"GSE53845"
"2805","2805",-0.107725,-0.921640681999395,0.361262484100424,0.578569007578382,"GSE53845"
"6252","6252",-0.155045,-0.921455551238478,0.36135811744397,0.578670232273682,"GSE53845"
"100132911","100132911",0.1301925,0.921000661094635,0.361593170403874,0.578885766040702,"GSE53845"
"80262","80262",-0.0509700000000001,-0.92100828232249,0.36158923151363,0.578885766040702,"GSE53845"
"7582","7582",-0.07377,-0.920968808427889,0.361609633163987,0.578885766040702,"GSE53845"
"27258","27258",0.0637225,0.920872904125848,0.361659203352275,0.578925832094768,"GSE53845"
"83795","83795",-0.0403275000000001,-0.92075140253624,0.361722010351756,0.578998663955323,"GSE53845"
"26205","26205",-0.0644250000000001,-0.920702932314178,0.361747067704379,0.578998663955323,"GSE53845"
"6262","6262",0.1641475,0.920572585936306,0.361814457633907,0.579016110967611,"GSE53845"
"54441","54441",-0.1459225,-0.920475793209603,0.361864505354749,0.579050999904173,"GSE53845"
"80094","80094",-0.0503675000000001,-0.920223605157177,0.361994922909762,0.579214480147527,"GSE53845"
"200728","200728",0.15511,0.919788360343416,0.362220078604043,0.579443755946615,"GSE53845"
"114796","114796",-0.046845,-0.919728065233678,0.362251276888381,0.579443755946615,"GSE53845"
"57673","57673",0.10777,0.919646609267084,0.362293427115734,0.579465963632094,"GSE53845"
"57119","57119",0.0431850000000001,0.919646614986266,0.362293424156173,0.579465963632094,"GSE53845"
"84661","84661",0.0938425000000001,0.919557787355588,0.362339392537056,0.579487359812604,"GSE53845"
"582","582",-0.0946575000000001,-0.919238548076448,0.362504630252529,0.579539383514859,"GSE53845"
"6439","6439",-0.13428,-0.919319699432125,0.362462621835317,0.579539383514859,"GSE53845"
"5557","5557",-0.073525,-0.919287496858034,0.36247929128742,0.579539383514859,"GSE53845"
"197335","197335",0.12198,0.919230199833146,0.362508951942002,0.579539383514859,"GSE53845"
"352999","352999",-0.04119,-0.919239477096233,0.362504149322864,0.579539383514859,"GSE53845"
"30011","30011",0.0895300000000002,0.919293562855452,0.362476151225644,0.579539383514859,"GSE53845"
"100506659","100506659",-0.0677925000000001,-0.919196855451141,0.36252621387718,0.579544382148571,"GSE53845"
"6396","6396",0.0700275000000001,0.91905375257204,0.362600302327086,0.579640221280821,"GSE53845"
"3707","3707",-0.0585350000000001,-0.918954344467543,0.362651774497348,0.579677300366131,"GSE53845"
"641455","641455",-0.0968175,-0.918817079795403,0.362722856039251,0.579768316931476,"GSE53845"
"26099","26099",-0.0591125,-0.9185418174444,0.362865425806426,0.579930335568398,"GSE53845"
"503618","503618",-0.0412025,-0.918531069019222,0.362870993594478,0.579930335568398,"GSE53845"
"91147","91147",0.1218225,0.91747172176337,0.363420016233338,0.580475307396738,"GSE53845"
"7318","7318",-0.08841,-0.916748739803654,0.363795019993599,0.580929365568391,"GSE53845"
"6569","6569",0.0598875000000001,0.916395865729098,0.363978142952174,0.581140381675264,"GSE53845"
"153020","153020",-0.07782,-0.916216910493469,0.364071033950587,0.581220792460637,"GSE53845"
"80816","80816",0.105795,0.916254486538861,0.364051527937353,0.581220792460637,"GSE53845"
"150356","150356",0.184315,0.916241699972728,0.364058165466234,0.581220792460637,"GSE53845"
"56676","56676",0.0457725000000001,0.916014899299115,0.364175911057429,0.581320317436426,"GSE53845"
"63926","63926",0.0851825,0.916036353462408,0.364164771886264,0.581320317436426,"GSE53845"
"4218","4218",-0.0814325,-0.915873268139848,0.364249452585435,0.5813924380427,"GSE53845"
"9486","9486",-0.0727075,-0.915493290128461,0.364446802241106,0.581481063621643,"GSE53845"
"253980","253980",-0.0475675000000001,-0.915568216107201,0.364407882388984,0.581481063621643,"GSE53845"
"55778","55778",0.0610625,0.915386514532955,0.364502270814774,0.581524304580168,"GSE53845"
"441911","441911",-0.0420225000000001,-0.915177031167286,0.364611110582701,0.581630049563876,"GSE53845"
"9124","9124",0.1076025,0.914526487630542,0.364949242278221,0.581962406731174,"GSE53845"
"402665","402665",0.06529,0.914275641253641,0.365079678125681,0.582105732408529,"GSE53845"
"23369","23369",0.0551625,0.914143154008139,0.365148581352574,0.582192954907856,"GSE53845"
"149095","149095",-0.0418675000000001,-0.913948773883324,0.365249688636921,0.582308870945825,"GSE53845"
"140901","140901",0.0621974999999999,0.913472409025629,0.36549754715795,0.582636058844321,"GSE53845"
"1429","1429",-0.108975,-0.913409679455916,0.365530194193399,0.582665446986096,"GSE53845"
"129446","129446",0.05291,0.913068704002035,0.365707684603498,0.582835072251552,"GSE53845"
"8550","8550",0.0503074999999999,0.912912207164711,0.365789165596367,0.582919612463116,"GSE53845"
"201725","201725",0.0451099999999999,0.912819073695236,0.365837661625762,0.582974236334729,"GSE53845"
"2967","2967",0.0725849999999999,0.912764330796409,0.365866169025265,0.58299700466521,"GSE53845"
"3166","3166",0.0430925,0.912509079923684,0.365999109949061,0.583141482914469,"GSE53845"
"8927","8927",-0.0581275,-0.912198968246619,0.366160665535171,0.58328492062095,"GSE53845"
"786","786",0.07052,0.912227363010263,0.366145871109337,0.58328492062095,"GSE53845"
"3229","3229",0.0692550000000001,0.912119683290412,0.366201977138359,0.583305402590238,"GSE53845"
"3226","3226",0.0459075,0.91179580690732,0.366370764784442,0.58344968112232,"GSE53845"
"602","602",0.281285,0.911782043279144,0.366377938784762,0.58344968112232,"GSE53845"
"143098","143098",-0.1001375,-0.911462493313336,0.366544522846795,0.583624288804605,"GSE53845"
"29887","29887",-0.299995,-0.91125465640139,0.366652896096093,0.58375150434684,"GSE53845"
"4593","4593",-0.04005,-0.910820797746626,0.366879191160899,0.583998401894509,"GSE53845"
"2796","2796",-0.1032625,-0.910436229116336,0.367079852221155,0.584245673316658,"GSE53845"
"8687","8687",0.0554825,0.910003770532628,0.367305585635378,0.584450227463441,"GSE53845"
"100506310","100506310",-0.274072499999999,-0.909916318840889,0.367351244241318,0.584500194578315,"GSE53845"
"55314","55314",-0.0594275000000001,-0.909709183532313,0.367459404314979,0.584594335938086,"GSE53845"
"53938","53938",-0.13174,-0.909368523834875,0.367637331447584,0.584769755295685,"GSE53845"
"257062","257062",0.4204475,0.909235018188273,0.36770707675981,0.584816716984841,"GSE53845"
"4035","4035",0.0936825,0.909064158033037,0.367796349011295,0.584855133259704,"GSE53845"
"339803","339803",-0.19954,-0.909052281197534,0.367802555023615,0.584855133259704,"GSE53845"
"93","93",0.06381,0.908927164917136,0.367867936218426,0.584936412059549,"GSE53845"
"253943","253943",-0.0702850000000002,-0.908714118777529,0.36797928351409,0.585045394139821,"GSE53845"
"89782","89782",0.038535,0.908618858525844,0.368029077716655,0.585101872363522,"GSE53845"
"79970","79970",-0.06539,-0.908577182520529,0.368050863854919,0.585113820009759,"GSE53845"
"100131860","100131860",-0.0453375,-0.908436508657416,0.368124407252105,0.585185355821042,"GSE53845"
"280658","280658",0.05165,0.90823293066138,0.368230853229869,0.585309179748183,"GSE53845"
"440905","440905",0.0653525,0.908114689717538,0.368292687608883,0.585384771931157,"GSE53845"
"120103","120103",0.0884725000000001,0.907902632491774,0.368403600123912,0.585515664809101,"GSE53845"
"54586","54586",0.0480650000000001,0.907785718385437,0.368464758997842,0.585567468464341,"GSE53845"
"65975","65975",0.333365,0.907556155113017,0.368584864668452,0.585735637651416,"GSE53845"
"286149","286149",0.0449624999999999,0.907467679201729,0.368631161263655,0.585763801713427,"GSE53845"
"509","509",-0.0908875,-0.907338636679749,0.368698691748189,0.585848403738936,"GSE53845"
"4696","4696",0.053195,0.907102632609395,0.368822217838321,0.586021970677846,"GSE53845"
"51752","51752",0.0893125000000001,0.906697736320508,0.369034205061165,0.586263623305632,"GSE53845"
"64599","64599",-0.1264875,-0.906746898618542,0.369008461515362,0.586263623305632,"GSE53845"
"4015","4015",0.1386225,0.906264572994814,0.36926107824375,0.586336841617365,"GSE53845"
"54436","54436",0.125725,0.906383802559952,0.369198621770593,0.586336841617365,"GSE53845"
"8498","8498",0.0434875,0.906384756428831,0.369198122129169,0.586336841617365,"GSE53845"
"284161","284161",0.1106725,0.906324625976492,0.369229619617043,0.586336841617365,"GSE53845"
"100526832","100526832",-0.1536,-0.906431388258472,0.369173696665668,0.586336841617365,"GSE53845"
"10778","10778",-0.0936525,-0.906261367623873,0.369262757418805,0.586336841617365,"GSE53845"
"4909","4909",0.20531,0.906145707581039,0.369323350704501,0.586387308631999,"GSE53845"
"284067","284067",0.12296,0.905720275328941,0.369546285783099,0.586672257302991,"GSE53845"
"10482","10482",-0.0877375,-0.905670659593946,0.369572291043513,0.586690824826114,"GSE53845"
"2538","2538",-0.0616225000000001,-0.905621368158283,0.369598127489196,0.586694125592244,"GSE53845"
"23520","23520",-0.1101475,-0.90537675172125,0.369726362006365,0.586799088075755,"GSE53845"
"6326","6326",0.045935,0.905146402961649,0.369847143084376,0.586922622172914,"GSE53845"
"150483","150483",0.21684,0.904951642135812,0.369949283704958,0.587039268979925,"GSE53845"
"134701","134701",0.0492300000000001,0.90483950679669,0.370008100304878,0.587109877026974,"GSE53845"
"23200","23200",-0.0870175,-0.904805619836634,0.370025875681929,0.587115360021636,"GSE53845"
"9158","9158",-0.0894475000000002,-0.904742617172863,0.370058925131364,0.587134884425021,"GSE53845"
"959","959",0.0654325000000001,0.904707643830282,0.370077271992693,0.587134884425021,"GSE53845"
"400242","400242",0.050245,0.904146193864358,0.370371885923661,0.587505216190277,"GSE53845"
"92552","92552",0.0511350000000001,0.90402622518358,0.370434857475677,0.587565820882774,"GSE53845"
"727849","727849",-0.23093,-0.903967200235764,0.370465842182684,0.587586055299422,"GSE53845"
"23256","23256",0.0527825,0.903894369753542,0.370504076289178,0.587623965334273,"GSE53845"
"55507","55507",-0.0386375000000001,-0.903799043783486,0.370554123758344,0.587649355620329,"GSE53845"
"130557","130557",-0.0745875000000001,-0.903807461348862,0.370549704244431,0.587649355620329,"GSE53845"
"140690","140690",0.08229,0.903781978157914,0.370563083907512,0.587649355620329,"GSE53845"
"285696","285696",0.0516775,0.903754507457669,0.370577507436436,0.587649499319044,"GSE53845"
"113179","113179",0.060305,0.903391159880185,0.370768317397432,0.587861132035063,"GSE53845"
"10775","10775",0.0578225,0.903247965211987,0.370843532554108,0.58793491491893,"GSE53845"
"3837","3837",-0.06866,-0.903123723891171,0.370908800091487,0.587966901624384,"GSE53845"
"9249","9249",-0.1551525,-0.902840152767969,0.371057795690669,0.58812078702905,"GSE53845"
"79680","79680",-0.10021,-0.9028337060902,0.371061183387012,0.58812078702905,"GSE53845"
"6205","6205",-0.0563525,-0.902759363973877,0.371100251220657,0.588137236182719,"GSE53845"
"3759","3759",0.1569075,0.902762114010528,0.371098805990622,0.588137236182719,"GSE53845"
"255926","255926",0.0512550000000001,0.902690813665556,0.371136277709556,0.588171597004052,"GSE53845"
"440132","440132",0.0522875,0.902639968533306,0.371163000721044,0.588191211717795,"GSE53845"
"10935","10935",-0.040885,-0.902611835220397,0.371177787460886,0.588191909940723,"GSE53845"
"145567","145567",-0.10639,-0.902488009638053,0.371242874097404,0.588272313441817,"GSE53845"
"9980","9980",0.069665,0.902270216007178,0.371357371022211,0.588340052239679,"GSE53845"
"100462981","100462981",0.144505,0.90221252569318,0.37138770334923,0.588356312681077,"GSE53845"
"9689","9689",0.0999625000000001,0.902196109650111,0.371396334841438,0.588356312681077,"GSE53845"
"3846","3846",-0.06777,-0.902113662203313,0.371439687331947,0.588383614668127,"GSE53845"
"399512","399512",-0.0932625000000001,-0.902108749378679,0.371442270694028,0.588383614668127,"GSE53845"
"11321","11321",0.0603225000000001,0.901585197135533,0.371717641527376,0.588774321136659,"GSE53845"
"63892","63892",0.0434625,0.901477685872547,0.371774204979544,0.588818418671971,"GSE53845"
"56852","56852",0.0713300000000001,0.901444708379385,0.371791556086562,0.588823153567253,"GSE53845"
"23070","23070",-0.05239,-0.900957862256476,0.372047770401799,0.589065139531455,"GSE53845"
"83868","83868",-0.046285,-0.900569723435185,0.372252118498284,0.589267089346728,"GSE53845"
"93622","93622",-0.085215,-0.900218165711766,0.372437269200545,0.589423062477194,"GSE53845"
"22925","22925",0.0520675000000001,0.900089859429202,0.372504857389825,0.589484441192871,"GSE53845"
"140886","140886",-0.0523175000000001,-0.9000659949606,0.372517429393945,0.589484441192871,"GSE53845"
"5620","5620",0.045525,0.900050843418504,0.3725254114953,0.589484441192871,"GSE53845"
"7013","7013",-0.0500575000000001,-0.899647848192342,0.372737756638229,0.589752171580573,"GSE53845"
"7073","7073",-0.0589125,-0.89953167559638,0.372798984338252,0.589826285323313,"GSE53845"
"2254","2254",0.206435,0.89933484450086,0.372902737020977,0.589944907310543,"GSE53845"
"25895","25895",0.0612150000000001,0.899296960295273,0.372922708481509,0.589953738771535,"GSE53845"
"9522","9522",-0.0643675,-0.899066298248225,0.373044321600005,0.590055059048656,"GSE53845"
"6123","6123",-0.055205,-0.899030082609753,0.373063418054245,0.590062500587302,"GSE53845"
"64927","64927",0.131845,0.898952442801815,0.373104359517065,0.590104491771772,"GSE53845"
"114803","114803",-0.0836925000000001,-0.898725105336356,0.373224256893104,0.590203052131649,"GSE53845"
"54851","54851",0.0710850000000001,0.898685511592371,0.373245141078205,0.590213313182907,"GSE53845"
"100132014","100132014",-0.050235,-0.898441664882669,0.373373777333089,0.590294255842325,"GSE53845"
"5042","5042",-0.079265,-0.898088283529783,0.373560246522451,0.590438323339263,"GSE53845"
"54926","54926",-0.05669,-0.897562168716463,0.373837972281852,0.590740648406534,"GSE53845"
"91298","91298",-0.0788725000000002,-0.897615421382984,0.373809855246191,0.590740648406534,"GSE53845"
"25924","25924",0.262685,0.89719112109186,0.374033920285495,0.59091899412882,"GSE53845"
"9821","9821",-0.0637775,-0.897219902574197,0.374018718615624,0.59091899412882,"GSE53845"
"51655","51655",-0.229687500000001,-0.897184702227697,0.374037310625149,0.59091899412882,"GSE53845"
"2152","2152",-0.2002975,-0.897138778622067,0.374061567298529,0.590934545495306,"GSE53845"
"3744","3744",0.0559524999999999,0.896963424244377,0.374154198042028,0.591032058096904,"GSE53845"
"10076","10076",0.0722725,0.896940064273136,0.374166539023494,0.591032058096904,"GSE53845"
"344758","344758",-0.0676350000000001,-0.896408780641985,0.374447284178352,0.59129327728056,"GSE53845"
"10437","10437",0.261002500000001,0.896365525392266,0.374470147375078,0.591304260883259,"GSE53845"
