gene,score_dn,adj_p_dn,score_up,adj_p_up,reversal_score
CDH3,34.584727540369165,0.0016209275223648388,66.13467868968416,6.12915892724042e-05,47.82520092433053
IP6K3,34.31675258080153,0.0016209275223648388,66.63528903911535,6.12915892724042e-05,47.81952244748496
SERPINF1,47.42530654144766,0.0004583105532042478,48.1502529637702,0.00026988822898898535,47.786405042177535
SLC22A23,47.7858596099108,0.000453250196222031,47.7858596099108,0.0002713703025376255,47.7858596099108
IL12B,47.7858596099108,0.000453250196222031,47.7858596099108,0.0002713703025376255,47.7858596099108
CHRNA1,47.7858596099108,0.000453250196222031,47.7858596099108,0.0002713703025376255,47.7858596099108
RFXAP,47.7858596099108,0.000453250196222031,47.7858596099108,0.0002713703025376255,47.7858596099108
SNX10,47.7858596099108,0.000453250196222031,47.7858596099108,0.0002713703025376255,47.7858596099108
FAIM2,47.7858596099108,0.000453250196222031,47.7858596099108,0.0002713703025376255,47.7858596099108
PINK1,47.7858596099108,0.000453250196222031,47.7858596099108,0.0002713703025376255,47.7858596099108
PASK,35.68594204325646,0.0016209275223648388,63.70993588448946,6.26829807582871e-05,47.68174786596519
SLC16A1,35.40615590806419,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.671093727575105
ANGPTL2,64.66446989952124,0.00012443682497553899,35.12938694213557,0.0011002477117794851,47.66154828064611
FHAD1,64.66446989952124,0.00012443682497553899,35.12938694213557,0.0011002477117794851,47.66154828064611
GCAT,35.12938694213557,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.66154828064611
CDC25B,35.12938694213557,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.66154828064611
BCAT1,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
CDK19,65.14934481935528,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.653110735169754
GLRA2,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
PTPN14,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
PITPNM2,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
BAK1,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
SLC4A1AP,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
VNN2,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
CANX,65.14934481935528,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.653110735169754
PRKD3,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
CARM1,65.14934481935528,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.653110735169754
RETREG1,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
LENEP,65.14934481935528,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.653110735169754
EMP1,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
FAS,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
TTC7A,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
GGT7,65.14934481935528,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.653110735169754
PADI4,65.14934481935528,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.653110735169754
CATSPER1,34.855591702953106,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.653110735169754
SLC25A21,65.14934481935528,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.653110735169754
IMP4,34.584727540369165,0.0016209275223648388,65.63938941592905,6.12915892724042e-05,47.645780493828596
QDPR,34.584727540369165,0.0016209275223648388,65.63938941592905,6.12915892724042e-05,47.645780493828596
C9ORF139,65.63938941592905,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.645780493828596
CREB3L4,65.63938941592905,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.645780493828596
HK2,65.63938941592905,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.645780493828596
STAC3,34.31675258080153,0.0016209275223648388,66.13467868968416,6.12915892724042e-05,47.63955715164341
GSTO2,34.31675258080153,0.0016209275223648388,66.13467868968416,6.12915892724042e-05,47.63955715164341
SIPA1,66.13467868968416,0.00012443682497553899,34.31675258080153,0.0011037527123993987,47.63955715164341
LRP2,66.63528903911535,0.00012443682497553899,34.051625709049425,0.0011233975444048304,47.63444049607678
TESPA1,34.051625709049425,0.0016369540374853817,66.63528903911535,6.12915892724042e-05,47.63444049607678
CDA,16.09851259160685,0.017726959562131286,140.26084414738136,5.034234341393317e-07,47.51832242005208
SIAH1,63.70993588448946,0.00012547179145470168,35.40615590806419,0.0011002477117794851,47.49446202262962
MOCOS,35.12938694213557,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.484406352202136
SLC6A5,64.18469102051411,0.00012443682497553899,35.12938694213557,0.0011002477117794851,47.484406352202136
P2RX4,35.12938694213557,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.484406352202136
ACSL1,35.12938694213557,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.484406352202136
TRIM46,64.66446989952124,0.00012443682497553899,34.855591702953106,0.0011002477117794851,47.47545008218051
PRKCD,34.584727540369165,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.467592523857405
CYP2A6,34.584727540369165,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.467592523857405
ANO6,65.14934481935528,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.467592523857405
MAP3K19,34.584727540369165,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.467592523857405
TGFB1,34.584727540369165,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.467592523857405
ARL5B,65.14934481935528,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.467592523857405
SPIB,65.63938941592905,0.00012443682497553899,34.31675258080153,0.0011037527123993987,47.460833180016124
RAD51C,65.63938941592905,0.00012443682497553899,34.31675258080153,0.0011037527123993987,47.460833180016124
CHRM5,34.31675258080153,0.0016209275223648388,65.63938941592905,6.12915892724042e-05,47.460833180016124
RNASEH2A,34.051625709049425,0.0016369540374853817,66.13467868968416,6.12915892724042e-05,47.45517174270232
TNFRSF11A,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
C2,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
MAP2K7,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
LSP1,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
FAM26F,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
SLC25A4,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
CATSPER2,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
NDUFB1,47.42530654144766,0.0004583105532042478,47.42530654144766,0.00027633824453739803,47.42530654144766
SLC1A2,35.12938694213557,0.0016209275223648388,63.70993588448946,6.26829807582871e-05,47.30846636432931
CYP1A1,34.855591702953106,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.29899981808537
OOSP2,34.855591702953106,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.29899981808537
CD70,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
ICAM2,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
TREML1,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
WASL,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
VPS13C,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
IL9,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
SLC25A12,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
SLC19A1,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
GRM6,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
TNNC1,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
SH2B3,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
COG2,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
ADH1C,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
CTSL,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
PKHD1L1,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
ABCC9,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
GPATCH1,34.584727540369165,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.29062352113096
MCCC1,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
RDH11,64.66446989952124,0.00012443682497553899,34.584727540369165,0.0011002477117794851,47.29062352113096
FLCN,34.31675258080153,0.0016209275223648388,65.14934481935528,6.12915892724042e-05,47.28333688485975
HBA1,65.63938941592905,0.00012443682497553899,34.051625709049425,0.0011233975444048304,47.27713950908786
PHLDA2,34.051625709049425,0.0016369540374853817,65.63938941592905,6.12915892724042e-05,47.27713950908786
STAT2,25.105255604213053,0.005534744483455436,88.86636309063813,1.3173541965709453e-05,47.23359778809227
RNF128,25.105255604213053,0.005534744483455436,88.86636309063813,1.3173541965709453e-05,47.23359778809227
ABL2,15.963437171193506,0.017726959562131286,139.24434115323825,5.034234341393317e-07,47.146773924033795
ARG2,139.24434115323825,1.6987675442691034e-06,15.963437171193506,0.014592366533525901,47.146773924033795
CLEC9A,34.584727540369165,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.11486019513652
DOCK3,34.584727540369165,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,47.11486019513652
GPR34,34.31675258080153,0.0016209275223648388,64.66446989952124,6.12915892724042e-05,47.10705482526538
LIME1,47.06853943122217,0.0004702178958157312,47.06853943122217,0.000283846046416609,47.06853943122217
AHCY,63.70993588448946,0.00012547179145470168,34.584727540369165,0.0011002477117794851,46.94028945564201
CD80,34.584727540369165,0.0016209275223648388,63.70993588448946,6.26829807582871e-05,46.94028945564201
GUCY1A2,34.584727540369165,0.0016209275223648388,63.70993588448946,6.26829807582871e-05,46.94028945564201
MAP3K6,25.731659929924053,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,46.937836669704936
LSM7,64.18469102051411,0.00012443682497553899,34.31675258080153,0.0011037527123993987,46.93197376231023
ACAT2,64.18469102051411,0.00012443682497553899,34.31675258080153,0.0011037527123993987,46.93197376231023
RB1,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
RHAG,64.18469102051411,0.00012443682497553899,34.31675258080153,0.0011037527123993987,46.93197376231023
ROR1,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
AUTS2,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
SLC9A4,64.18469102051411,0.00012443682497553899,34.31675258080153,0.0011037527123993987,46.93197376231023
PLAU,64.18469102051411,0.00012443682497553899,34.31675258080153,0.0011037527123993987,46.93197376231023
CACNB1,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
MCL1,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
C7ORF50,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
TSPO,64.18469102051411,0.00012443682497553899,34.31675258080153,0.0011037527123993987,46.93197376231023
SLC9B1,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
DDX21,34.31675258080153,0.0016209275223648388,64.18469102051411,6.168183346807935e-05,46.93197376231023
MREG,64.66446989952124,0.00012443682497553899,34.051625709049425,0.0011233975444048304,46.924730427489834
DUSP1,88.20322386801541,3.093003200604204e-05,24.901067311009644,0.004214178750841679,46.86527941435434
RSL24D1,24.901067311009644,0.005534744483455436,88.20322386801541,1.3173541965709453e-05,46.86527941435434
CBX1,88.20322386801541,3.093003200604204e-05,24.901067311009644,0.004214178750841679,46.86527941435434
TLR1,136.25883457457545,1.6987675442691034e-06,16.09851259160685,0.014592366533525901,46.83550537910825
HOMER2,9.166075194788256,0.05167241515082691,239.26061617873674,2.7997116691426424e-09,46.8303405822088
TAF6L,9.086862037297868,0.05167241515082691,240.93044717938946,2.7997116691426424e-09,46.78997471792
GP6,138.23860876618036,1.6987675442691034e-06,15.829866216943264,0.014592366533525901,46.77925483357976
CYCS,34.31675258080153,0.0016209275223648388,63.70993588448946,6.26829807582871e-05,46.75808065657479
SELPLG,15.697777723674061,0.017726959562131286,139.24434115323825,5.034234341393317e-07,46.75282576169033
ATRIP,86.25597658553218,3.093003200604204e-05,25.31172760061067,0.004147944963923537,46.72566514516024
ISLR2,9.086862037297868,0.05167241515082691,239.26061617873674,2.7997116691426424e-09,46.627547760686056
PCID2,9.086862037297868,0.05167241515082691,239.26061617873674,2.7997116691426424e-09,46.627547760686056
MAP4K4,15.829866216943264,0.017726959562131286,137.24349095331675,5.034234341393317e-07,46.61057928128836
BTN2A2,15.697777723674061,0.017726959562131286,138.23860876618036,5.034234341393317e-07,46.58367689697154
STK35,34.051625709049425,0.0016369540374853817,63.70993588448946,6.26829807582871e-05,46.57710693770247
FKBP9,63.70993588448946,0.00012547179145470168,34.051625709049425,0.0011233975444048304,46.57710693770247
ST8SIA6,15.4379621213259,0.017726959562131286,140.26084414738136,5.034234341393317e-07,46.533231126287255
IGFBP2,24.699129212589373,0.005534744483455436,87.54718146778751,1.3173541965709453e-05,46.50095856292528
CLMP,24.699129212589373,0.005534744483455436,87.54718146778751,1.3173541965709453e-05,46.50095856292528
FCER1A,24.699129212589373,0.005534744483455436,87.54718146778751,1.3173541965709453e-05,46.50095856292528
IMP3,87.54718146778751,3.093003200604204e-05,24.699129212589373,0.004214178750841679,46.50095856292528
CDKL2,88.86636309063813,3.093003200604204e-05,24.301872668713624,0.004214178750841679,46.471701500594534
MS4A14,15.697777723674061,0.017726959562131286,137.24349095331675,5.034234341393317e-07,46.4157065550686
CD19,24.901067311009644,0.005534744483455436,86.25597658553218,1.3173541965709453e-05,46.345073944629846
TNFAIP8L2,15.829866216943264,0.017726959562131286,135.2844893143447,5.034234341393317e-07,46.27672597617043
MAGI1,33.789306552843094,0.0016716592266615318,63.2401334981539,6.4635123649085e-05,46.225969510783045
LRIG1,15.4379621213259,0.017726959562131286,138.23860876618036,5.034234341393317e-07,46.196562705866796
CCL28,86.89813277454742,3.093003200604204e-05,24.49940842451797,0.004214178750841679,46.14057700302011
CDCP1,24.49940842451797,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,46.14057700302011
HIBCH,86.89813277454742,3.093003200604204e-05,24.49940842451797,0.004214178750841679,46.14057700302011
MDM2,24.49940842451797,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,46.14057700302011
OAS3,24.49940842451797,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,46.14057700302011
B4GALT3,24.49940842451797,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,46.14057700302011
PAK1,24.49940842451797,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,46.14057700302011
ADGRE5,24.49940842451797,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,46.14057700302011
RGS12,24.49940842451797,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,46.14057700302011
VPS72,86.89813277454742,3.093003200604204e-05,24.49940842451797,0.004214178750841679,46.14057700302011
TLR5,15.829866216943264,0.017726959562131286,134.32030762365395,5.034234341393317e-07,46.11152242011867
PDPK1,15.829866216943264,0.017726959562131286,134.32030762365395,5.034234341393317e-07,46.11152242011867
BATF2,15.829866216943264,0.017726959562131286,134.32030762365395,5.034234341393317e-07,46.11152242011867
CKMT1B,15.829866216943264,0.017726959562131286,134.32030762365395,5.034234341393317e-07,46.11152242011867
ACSS1,23.913230103586077,0.005534744483455436,88.86636309063813,1.3173541965709453e-05,46.09860940478854
E2F1,23.722061659079653,0.005534744483455436,89.53670420948501,1.3133327995450698e-05,46.08682260699017
ID4,15.567150092579388,0.017726959562131286,136.25883457457545,5.034234341393317e-07,46.056071578700255
EDN1,15.567150092579388,0.017726959562131286,136.25883457457545,5.034234341393317e-07,46.056071578700255
CA6,15.567150092579388,0.017726959562131286,136.25883457457545,5.034234341393317e-07,46.056071578700255
CD27,24.901067311009644,0.005534744483455436,84.99194620357753,1.3173541965709453e-05,46.00424081874403
CHRFAM7A,24.699129212589373,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.98646102593196
GRIN2D,86.89813277454742,3.093003200604204e-05,24.301872668713624,0.004214178750841679,45.95418759847705
SCD,25.105255604213053,0.005534744483455436,83.7543173192051,1.3173541965709453e-05,45.85491843036047
DCN,24.301872668713624,0.005534744483455436,86.25597658553218,1.3173541965709453e-05,45.78407758049895
CYP24A1,86.25597658553218,3.093003200604204e-05,24.301872668713624,0.004214178750841679,45.78407758049895
ANO1,24.301872668713624,0.005534744483455436,86.25597658553218,1.3173541965709453e-05,45.78407758049895
NADK2,86.25597658553218,3.093003200604204e-05,24.301872668713624,0.004214178750841679,45.78407758049895
GAD2,86.25597658553218,3.093003200604204e-05,24.301872668713624,0.004214178750841679,45.78407758049895
ARHGEF3,24.301872668713624,0.005534744483455436,86.25597658553218,1.3173541965709453e-05,45.78407758049895
CAV2,86.25597658553218,3.093003200604204e-05,24.301872668713624,0.004214178750841679,45.78407758049895
CBX6,23.913230103586077,0.005534744483455436,87.54718146778751,1.3173541965709453e-05,45.7551734272706
CST7,15.4379621213259,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.700293452425136
SIGLEC6,15.4379621213259,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.700293452425136
SPC25,15.4379621213259,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.700293452425136
RPS6KL1,15.4379621213259,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.700293452425136
CHMP2A,15.4379621213259,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.700293452425136
TRAF4,15.4379621213259,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.700293452425136
PLCL1,15.4379621213259,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.700293452425136
PACSIN1,136.25883457457545,1.6987675442691034e-06,15.310192995146434,0.014592366533525901,45.67438072519957
AMH,137.24349095331675,1.6987675442691034e-06,15.183822278252531,0.014670618317416402,45.649542993135434
DOCK4,24.49940842451797,0.005534744483455436,84.99194620357753,1.3173541965709453e-05,45.63170392212091
KEAP1,24.301872668713624,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.61514275611142
AIP,85.62061356445105,3.093003200604204e-05,24.301872668713624,0.004214178750841679,45.61514275611142
MALL,24.301872668713624,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.61514275611142
APOBR,24.301872668713624,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.61514275611142
WDR37,24.301872668713624,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.61514275611142
MRE11,24.106490262222916,0.005534744483455436,86.25597658553218,1.3173541965709453e-05,45.59965854716085
GLDC,23.913230103586077,0.005534744483455436,86.89813277454742,1.3173541965709453e-05,45.58525029666644
RHOU,86.89813277454742,3.093003200604204e-05,23.913230103586077,0.004214178750841679,45.58525029666644
HSD3B1,15.310192995146434,0.017726959562131286,135.2844893143447,5.034234341393317e-07,45.51078598148403
INSRR,24.699129212589373,0.005534744483455436,83.7543173192051,1.3173541965709453e-05,45.48250988654055
TADA1,24.49940842451797,0.005534744483455436,84.36987878021648,1.3173541965709453e-05,45.46440496656253
ACACB,24.301872668713624,0.005534744483455436,84.99194620357753,1.3173541965709453e-05,45.44737016049993
ERBB3,84.99194620357753,3.093003200604204e-05,24.301872668713624,0.004214178750841679,45.44737016049993
ENTPD3,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
QKI,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
TRAF3IP3,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
FNDC4,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
ACVRL1,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
CALU,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
ENOX2,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
ATP4A,85.62061356445105,3.093003200604204e-05,24.106490262222916,0.004214178750841679,45.431404195082834
IGSF9B,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
CD63,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
C11ORF68,24.106490262222916,0.005534744483455436,85.62061356445105,1.3173541965709453e-05,45.431404195082834
ERP27,23.913230103586077,0.005534744483455436,86.25597658553218,1.3173541965709453e-05,45.416505985152185
CUBN,15.310192995146434,0.017726959562131286,134.32030762365395,5.034234341393317e-07,45.34831675912107
CLEC2A,15.310192995146434,0.017726959562131286,134.32030762365395,5.034234341393317e-07,45.34831675912107
