drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank,genetic_support_expanded,combined_score_expanded,combined_rank_expanded
tiludronate,0.1076591760299625,-0.0585969194776812,-0.0880515527265998,-0.57614285,0.0,0.0,7,0.2863044708545557,1732,0.0,-0.0292984597388406,1545
medrysone,0.0,-0.0586614054369186,-0.0665163921414712,-0.551737,0.0,0.0,7,0.3052631578947368,1697,0.0,-0.0293307027184593,1546
agomelatine,0.1153183520599251,-0.0587150100781419,-0.0612903563056385,0.007661351,0.0,0.0,7,0.4111865685719675,1311,0.0,-0.02935750503907095,1547
buspirone,0.0,-0.0587700265262825,-0.0735781708703748,-0.09117447,0.0,0.0,7,0.3265798905866818,1645,0.0,-0.02938501326314125,1548
trientine,0.1049625468164794,-0.0589032128630961,-0.0405538113826492,-0.06980805,0.0,0.0,7,0.3890209394453876,1411,0.0,-0.02945160643154805,1549
thioctic-acid,0.106067415730337,-0.059146435745849,-0.0789547580297792,-0.64562637,0.0,0.0,7,0.2848896434634974,1738,0.0,-0.0295732178729245,1550
E-2012,0.0,-0.0592108831322402,-0.0495042974503405,0.116369694,0.0,0.0,7,0.4686285606489341,1032,0.0,-0.0296054415661201,1551
triclabendazole,0.1297003745318351,-0.0593195576284319,-0.0871224049654779,-0.033251435,0.0,0.0,7,0.3537445764950009,1548,0.0,-0.02965977881421595,1552
naftifine,0.12812734082397,-0.0594113137682506,-0.0684586239443287,-0.07489031,0.0,0.0,7,0.3406338426711941,1603,0.0,-0.0297056568841253,1553
azathioprine,0.0991573033707864,-0.0594801636730114,-0.0598392194529585,-0.62993115,0.0,0.0,7,0.3058290888511601,1696,0.0,-0.0297400818365057,1554
trimipramine,0.1238951310861423,-0.0595052650521598,-0.0796647871053684,-0.52858853,0.0,0.0,7,0.2946991133748349,1719,0.0,-0.0297526325260799,1555
A-769662,0.1332771535580524,-0.0599364403663718,-0.0816276289160062,-0.0018877836,0.0,0.0,19,0.3850594227504244,1424,0.0,-0.0299682201831859,1556
merimepodib,0.1089513108614232,-0.0599624737233949,-0.0871753478173839,-0.42530787,0.0,0.0,7,0.2959252971137521,1716,0.0,-0.02998123686169745,1557
azelaic-acid,0.122565543071161,-0.0600684445677335,-0.0591796515039085,-0.48350802,0.0,0.0,7,0.319977362761743,1659,0.0,-0.03003422228386675,1558
SB-216763,0.104812734082397,-0.0600939700829261,-0.0908808246050878,-0.006298108,0.0,0.0,22,0.3746840218826636,1465,0.0,-0.03004698504146305,1559
ZM-447439,0.0879026217228464,-0.0601208489458738,-0.0723759373943365,-0.19539115,0.0,0.0,19,0.3142237313714393,1673,0.0,-0.0300604244729369,1560
colforsin-daproate,0.1288389513108614,-0.0603713717867041,-0.0496416880809471,-0.60223377,0.0,0.0,7,0.3251650631956234,1651,0.0,-0.03018568589335205,1561
amtolmetin-guacil,0.1008988764044943,-0.0604105557828687,-0.0778010070477575,0.0055295895,0.0,0.0,7,0.390435766836446,1407,0.0,-0.03020527789143435,1562
MD-920,0.0,-0.0608815947150758,-0.0538486261846547,-0.08032082,0.0,0.0,7,0.3563855876249764,1534,0.0,-0.0304407973575379,1563
CHIR-99021,0.1689138576779026,-0.0609784701339684,-0.0822511079611649,0.123406716,0.0,0.0,16,0.4292020373514431,1226,0.0,-0.0304892350669842,1564
bindarit,0.1000187265917603,-0.0610484644853267,-0.0435701034828933,-0.6203212,0.0,0.0,7,0.3344086021505376,1617,0.0,-0.03052423224266335,1565
isoconazole,0.0,-0.0610932021289613,-0.0498941078403744,-0.07618712,0.0,0.0,7,0.36553480475382,1497,0.0,-0.03054660106448065,1566
CGP-60474,0.0,-0.0613685039644613,-0.0693433115140029,-0.09144405,0.0,0.0,27,0.3284663271080927,1632,0.0,-0.03068425198223065,1567
latanoprost,0.1136516853932584,-0.0613980170399087,-0.0820391575131337,-0.45223594,0.0,0.0,7,0.2970571590265987,1712,0.0,-0.03069900851995435,1568
otamixaban,0.1048501872659176,-0.0614143763716805,-0.0567508616571565,0.13230395,0.0,0.0,7,0.4579701943029617,1079,0.0,-0.03070718818584025,1569
AZD-2014,0.077565543071161,-0.0614481132846506,-0.0595944923852206,-0.2158168,0.0,0.0,7,0.3279003961516694,1638,0.0,-0.0307240566423253,1570
nateglinide,0.0800374531835206,-0.0615188944749405,-0.0518051068839681,0.1560534,0.0,0.0,7,0.4693831352574985,1024,0.0,-0.03075944723747025,1571
batimastat,0.0,-0.0615517396924431,-0.0557380473966312,-0.4535684,0.0,0.0,7,0.3250707413695529,1653,0.0,-0.03077586984622155,1572
pazopanib,0.0826591760299625,-0.0616035311184307,-0.087195684057141,-0.045738928,0.0,0.0,24,0.3432748538011696,1593,0.0,-0.03080176555921535,1573
everolimus,0.082565543071161,-0.0617172949651881,-0.0509194912156848,0.3092328,0.0,0.0,24,0.4790982833427655,975,0.0,-0.03085864748259405,1574
danazol,0.1079213483146067,-0.0618663443772771,-0.0718311963865734,0.014108567,0.0,0.0,7,0.399490662139219,1364,0.0,-0.03093317218863855,1575
bosentan,0.0953745318352059,-0.0618728429447731,-0.0852472139042035,-0.069510244,0.0,0.0,7,0.32799471797774,1635,0.0,-0.03093642147238655,1576
tirasemtiv,0.1154681647940074,-0.0619437679456819,-0.0424713154123415,-0.13501264,0.0,0.0,7,0.3611960007545746,1516,0.0,-0.03097188397284095,1577
dehydroepiandrosterone,0.1076966292134831,-0.0619707663794638,-0.0814170200979773,0.14388707,0.0,0.0,7,0.4338238068289002,1196,0.0,-0.0309853831897319,1578
cholic-acid,0.1159737827715355,-0.0620023470835908,-0.030612963551525,-0.024446039,0.0,0.0,7,0.4362761743067346,1184,0.0,-0.0310011735417954,1579
tadalafil,0.1128277153558052,-0.0621010686766304,-0.0517215143871835,-0.040116936,0.0,0.0,7,0.3840218826636483,1428,0.0,-0.0310505343383152,1580
talazoparib,0.0,-0.0621567816383538,-0.0658331601055348,0.10004646,0.0,0.0,7,0.4348613469156762,1191,0.0,-0.0310783908191769,1581
PA-824,0.0,-0.0623499337065791,-0.0533429462998536,-0.084083825,0.0,0.0,7,0.352895680060366,1554,0.0,-0.03117496685328955,1582
oxaprozin,0.0825468164794007,-0.0623573117170754,-0.0592779155638807,-0.6335292,0.0,0.0,7,0.3040369741558196,1700,0.0,-0.0311786558585377,1583
milnacipran,0.0,-0.0624314458001539,-0.0521162779616512,-0.009321797,0.0,0.0,7,0.4084512356159214,1324,0.0,-0.03121572290007695,1584
aminoglutethimide,0.1124531835205993,-0.0624343027277144,-0.0894673309759331,-0.5521382,0.0,0.0,7,0.2833804942463686,1741,0.0,-0.0312171513638572,1585
levcromakalim,0.1308052434456929,-0.0624495773035318,-0.0566513786503836,-0.09320549,0.0,0.0,7,0.3428975664968874,1596,0.0,-0.0312247886517659,1586
vidarabine,0.1124906367041198,-0.0624522479685885,-0.0532647130072004,0.030421441,0.0,0.0,7,0.4312771175249953,1213,0.0,-0.03122612398429425,1587
OSI-027,0.0810861423220974,-0.0626502796849568,-0.0543156060807658,0.08586859,0.0,0.0,16,0.4466515751744954,1134,0.0,-0.0313251398424784,1588
AZD-1208,0.0849812734082397,-0.0627234536005612,-0.0712110009439784,-0.5443675,0.0,0.0,7,0.2968685153744576,1713,0.0,-0.0313617268002806,1589
ritodrine,0.1724719101123595,-0.0628688337084596,-0.0854392153163765,-0.14108682,0.0,0.0,7,0.3048858705904546,1698,0.0,-0.0314344168542298,1590
imiloxan,0.1129213483146067,-0.0629415429461463,-0.0616070846940816,-0.57781327,0.0,0.0,7,0.3060177325033013,1695,0.0,-0.03147077147307315,1591
GW-842166,0.1063483146067416,-0.0630713300392605,-0.0444106652895455,-0.022842443,0.0,0.0,7,0.4099603848330503,1318,0.0,-0.03153566501963025,1592
ALX-5407,0.1231835205992509,-0.0631218175828909,-0.0622971952720176,-0.030407283,0.0,0.0,7,0.3747783437087342,1464,0.0,-0.03156090879144545,1593
KIN001-242,0.142378277153558,-0.0631569544859097,-0.0699388165074835,-0.27708587,0.0,0.0,19,0.3106395019807583,1683,0.0,-0.03157847724295485,1594
bifonazole,0.0,-0.0633118543935287,-0.0589312040396727,-0.07754149,0.0,0.0,7,0.3481795887568383,1576,0.0,-0.03165592719676435,1595
norethindrone,0.089569288389513,-0.0633319561899427,-0.0867617904419717,-0.58284867,0.0,0.0,7,0.2817770232031692,1746,0.0,-0.03166597809497135,1596
rotigotine,0.1030711610486891,-0.063527271253162,-0.0392800213170912,-0.095551796,0.0,0.0,7,0.3727975853612526,1469,0.0,-0.031763635626581,1597
dihydroergotamine,0.133689138576779,-0.0635493950541463,-0.0726374932858752,0.06883077,0.0,0.0,7,0.4180720618751179,1279,0.0,-0.03177469752707315,1598
liranaftate,0.0813670411985018,-0.0636002736835608,-0.0449043631638209,-0.5134299,0.0,0.0,7,0.3373325787587248,1610,0.0,-0.0318001368417804,1599
fluorouracil,0.102752808988764,-0.0636613644383727,-0.0999112599865159,-0.5563828,0.0,0.0,7,0.2781927938124882,1754,0.0,-0.03183068221918635,1600
dolasetron,0.1291760299625468,-0.0637148264101455,-0.0562696141740075,-0.024564039,0.0,0.0,7,0.3865685719675532,1418,0.0,-0.03185741320507275,1601
ischemin,0.1452808988764045,-0.0638098559356318,-0.0700856451645394,-0.004182335,0.0,0.0,19,0.3868515374457649,1417,0.0,-0.0319049279678159,1602
nilotinib,0.1210861423220973,-0.0638685846758173,-0.0879969291957502,-0.021305446,0.0,0.0,16,0.3578947368421052,1528,0.0,-0.03193429233790865,1603
baicalin,0.1444194756554307,-0.0639263374298571,-0.0835347697550746,0.04130842,0.0,0.0,7,0.3999622712695717,1361,0.0,-0.03196316871492855,1604
ICI-192605,0.1083707865168539,-0.0639694231147348,-0.0613067110773786,-0.07416734,0.0,0.0,7,0.3461988304093567,1584,0.0,-0.0319847115573674,1605
celastrol,0.1207677902621723,-0.0640171380109702,-0.0580919746004895,0.1338165,0.0,0.0,15,0.4531597811733635,1101,0.0,-0.0320085690054851,1606
bambuterol,0.1325093632958801,-0.0642142198948937,-0.0680116671212488,-0.6273811,0.0,0.0,7,0.29045463120166,1727,0.0,-0.03210710994744685,1607
AZ-20,0.1121348314606741,-0.0642158826101258,-0.0717028018700652,-0.14040527,0.0,0.0,19,0.3135634785889455,1677,0.0,-0.0321079413050629,1608
tramiprosate,0.1295692883895131,-0.0642872561562166,-0.0630394449452358,0.03601621,0.0,0.0,7,0.4179777400490473,1280,0.0,-0.0321436280781083,1609
carbachol,0.1023220973782771,-0.0643025003951606,-0.0605630397481986,-0.0004164865,0.0,0.0,7,0.4015657423127712,1355,0.0,-0.0321512501975803,1610
terbinafine,0.1054494382022472,-0.0643663391759532,-0.0635689136312564,-0.037733983,0.0,0.0,7,0.3667609884927372,1489,0.0,-0.0321831695879766,1611
NU-7026,0.1022284644194756,-0.064759919537195,-0.0608430034170218,-0.038955774,0.0,0.0,19,0.3688360686662894,1484,0.0,-0.0323799597685975,1612
meclizine,0.1152808988764045,-0.0652162059898939,-0.0786325348485326,-0.0992171,0.0,0.0,7,0.3143180531975099,1672,0.0,-0.03260810299494695,1613
BX-912,0.1143445692883895,-0.0653254822241824,-0.0877972576721344,0.1691754,0.0,0.0,13,0.4293906810035842,1224,0.0,-0.0326627411120912,1614
ibutamoren,0.1067790262172284,-0.0653537319031935,-0.0644777854975486,-0.065416105,0.0,0.0,7,0.3453499339747218,1586,0.0,-0.03267686595159675,1615
BMS-387032,0.0,-0.0655326163811533,-0.0731042402507101,0.14362754,0.0,0.0,15,0.4354272778720995,1189,0.0,-0.03276630819057665,1616
relcovaptan,0.0,-0.0656781110203021,-0.0488932456908783,-0.064004205,0.0,0.0,7,0.3696849651009243,1482,0.0,-0.03283905551015105,1617
abiraterone-acetate,0.1045131086142321,-0.0657827755957783,-0.0655754357300586,-0.6939274,0.0,0.0,7,0.2878136200716846,1729,0.0,-0.03289138779788915,1618
CGS-20625,0.0995880149812734,-0.0658513208365556,-0.0756353823929939,-0.021008622,0.0,0.0,7,0.3657234484059611,1496,0.0,-0.0329256604182778,1619
barasertib,0.1129588014981273,-0.0658941100891695,-0.0546028787708015,-0.023955274,0.0,0.0,7,0.387889077532541,1414,0.0,-0.03294705504458475,1620
atrasentan,0.13,-0.0659590732015451,-0.0677145081971819,-0.69355124,0.0,0.0,7,0.2851726089417091,1735,0.0,-0.03297953660077255,1621
blonanserin,0.0893071161048689,-0.0659601996879955,-0.0910055019175352,-0.6206934,0.0,0.0,7,0.2731937370307489,1757,0.0,-0.03298009984399775,1622
omecamtiv-mecarbil,0.0957865168539325,-0.0660200699621282,-0.0648325462808322,-0.48516616,0.0,0.0,7,0.3062063761554423,1694,0.0,-0.0330100349810641,1623
OTS-167,0.121067415730337,-0.0661094461994047,-0.061608384409526,-0.1782315,0.0,0.0,24,0.3217694774570836,1657,0.0,-0.03305472309970235,1624
topiroxostat,0.1445692883895131,-0.0661123225664267,-0.1042188981759591,-0.01973793,0.0,0.0,7,0.3534616110167893,1551,0.0,-0.03305616128321335,1625
dazoxiben,0.1387265917602996,-0.06612564887422,-0.0692896396390369,-0.0036239123,0.0,0.0,7,0.386191284663271,1420,0.0,-0.03306282443711,1626
chlorphenamine,0.0806554307116104,-0.0662325723912596,-0.0681935743370053,-0.0593502,0.0,0.0,7,0.3435578192793812,1591,0.0,-0.0331162861956298,1627
roxithromycin,0.1217041198501872,-0.0663780407454007,-0.0761180602123901,-0.1670472,0.0,0.0,7,0.3063950198075834,1692,0.0,-0.03318902037270035,1628
tiabendazole,0.0943258426966292,-0.0665112251761227,-0.0756016030046793,-0.048454154,0.0,0.0,7,0.3439351065836634,1589,0.0,-0.03325561258806135,1629
hypericin,0.1015543071161048,-0.0667115283896553,-0.0585665992756142,-0.4616354,0.0,0.0,7,0.3151669496321448,1671,0.0,-0.03335576419482765,1630
methylprednisolone,0.0,-0.0667390844648377,-0.0625258162726838,-0.12583345,0.0,0.0,7,0.3236559139784946,1655,0.0,-0.03336954223241885,1631
dexamethasone-acetate,0.0,-0.0672245164081958,-0.0824174714912934,-0.087823406,0.0,0.0,7,0.3138464440671571,1676,0.0,-0.0336122582040979,1632
pentoxifylline,0.1349250936329587,-0.0673073598651078,-0.0764137915751128,-0.02997128,0.0,0.0,7,0.3561026221467648,1536,0.0,-0.0336536799325539,1633
pinaverium,0.1042322097378277,-0.0674082655668031,-0.0579184630475817,0.0074707386,0.0,0.0,7,0.4074136955291454,1328,0.0,-0.03370413278340155,1634
atomoxetine,0.1078838951310861,-0.0678250356832734,-0.0609334383183592,-0.4372182,0.0,0.0,7,0.3124316166760988,1681,0.0,-0.0339125178416367,1635
nitrendipine,0.132565543071161,-0.0679302301918279,-0.080452541495345,-0.5840614,0.0,0.0,7,0.282248632333522,1742,0.0,-0.03396511509591395,1636
fenoterol,0.079250936329588,-0.0681655966194341,-0.0666408996766676,-0.07198137,0.0,0.0,7,0.3364836823240897,1611,0.0,-0.03408279830971705,1637
diclofenac,0.1419850187265917,-0.0686615134080987,-0.096779198784579,-0.64002144,0.0,0.0,7,0.2677230711186568,1763,0.0,-0.03433075670404935,1638
noscapine,0.1249250936329588,-0.0686808911663257,-0.0903194809914954,-0.029547533,0.0,0.0,7,0.3471420486700622,1581,0.0,-0.03434044558316285,1639
canagliflozin,0.1079213483146067,-0.0687597995077576,-0.0605810997936924,-0.045605075,0.0,0.0,7,0.3620448971892096,1512,0.0,-0.0343798997538788,1640
norgestrel,0.0680711610486891,-0.0689579084596157,-0.0658918010316007,-0.018436717,0.0,0.0,7,0.3761931710997924,1457,0.0,-0.03447895422980785,1641
clarithromycin,0.1395131086142322,-0.0689974680855366,-0.0699744428417777,-0.4300318,0.0,0.0,7,0.3005470665912092,1705,0.0,-0.0344987340427683,1642
JQ1-(-),0.1000374531835206,-0.069276792021453,-0.0746170868903653,-0.02132521,0.0,0.0,19,0.3635540464063383,1506,0.0,-0.0346383960107265,1643
manumycin-a,0.1045880149812734,-0.0694646743105544,-0.0466323345504297,0.013629503,0.0,0.0,7,0.4286361063950198,1233,0.0,-0.0347323371552772,1644
clinafloxacin,0.1147565543071161,-0.0695295705871667,-0.0594121614595628,-0.03194567,0.0,0.0,7,0.372703263535182,1471,0.0,-0.03476478529358335,1645
cytisine,0.1258239700374532,-0.0695741163268545,-0.0833085682898033,-0.0964333,0.0,0.0,7,0.3074325598943596,1690,0.0,-0.03478705816342725,1646
bicalutamide,0.1209550561797753,-0.0695860096750946,-0.0667430903159804,-0.046854336,0.0,0.0,7,0.3520467836257309,1559,0.0,-0.0347930048375473,1647
epigallocatechin-gallate-(-),0.136629213483146,-0.0697355057740769,-0.0691099796576529,-0.28014287,0.0,0.0,19,0.3063006979815129,1693,0.0,-0.03486775288703845,1648
acyclovir,0.0885580524344569,-0.0702917549977353,-0.0652349494335411,-0.08739537,0.0,0.0,7,0.3280890398038105,1634,0.0,-0.03514587749886765,1649
cromoglicic-acid,0.1551123595505618,-0.070321303993485,-0.0789233151786714,-0.5441304,0.0,0.0,7,0.2854555744199207,1733,0.0,-0.0351606519967425,1650
HC-030031,0.0985205992509363,-0.0703742497913312,-0.0785069376998443,0.034601085,0.0,0.0,7,0.3976042256178079,1375,0.0,-0.0351871248956656,1651
temsirolimus,0.100880149812734,-0.0707963556216858,-0.0719888484915722,0.31158108,0.0,0.0,7,0.4430673457838143,1152,0.0,-0.0353981778108429,1652
reserpine,0.0864794007490637,-0.0708702482026435,-0.0547414921672574,-0.10235062,0.0,0.0,7,0.3363893604980192,1612,0.0,-0.03543512410132175,1653
urapidil,0.1066666666666666,-0.0711444338532514,-0.0691034719261581,-0.055573694,0.0,0.0,7,0.3425202791926052,1598,0.0,-0.0355722169266257,1654
Z160,0.1115917602996254,-0.0716077116715236,-0.081888826005723,-0.6599474,0.0,0.0,7,0.2717789096396906,1758,0.0,-0.0358038558357618,1655
tranylcypromine,0.1124906367041198,-0.0716382016395235,-0.0704943473237553,-0.2649674,0.0,0.0,19,0.3045085832861724,1699,0.0,-0.03581910081976175,1656
ZD-7114,0.1137078651685393,-0.0716974329304479,-0.0736121595060272,-0.5529591,0.0,0.0,7,0.2870590454631201,1731,0.0,-0.03584871646522395,1657
ZK-200775,0.087565543071161,-0.0717663318945718,-0.0746589855869718,-0.018885188,0.0,0.0,7,0.3653461611016789,1498,0.0,-0.0358831659472859,1658
droperidol,0.0857303370786516,-0.0722194578541302,-0.0613765694412489,-0.065947145,0.0,0.0,7,0.3445010375400867,1587,0.0,-0.0361097289270651,1659
basimglurant,0.0980711610486891,-0.0723146465555267,-0.0597221066175402,0.025517074,0.0,0.0,7,0.4125070741369553,1305,0.0,-0.03615732327776335,1660
maxacalcitol,0.0,-0.0723823208882051,-0.0788887062372696,0.1461696,0.0,0.0,7,0.4283531409168081,1236,0.0,-0.03619116044410255,1661
edoxudine,0.09938202247191,-0.0724440051745596,-0.0962365332795374,0.10225182,0.0,0.0,7,0.4070364082248632,1332,0.0,-0.0362220025872798,1662
senicapoc,0.1357677902621722,-0.0724591127001117,-0.1042938426264931,-0.61614597,0.0,0.0,7,0.266213921901528,1765,0.0,-0.03622955635005585,1663
pranlukast,0.0948501872659176,-0.0726088726459305,-0.0600455897614931,-0.02909463,0.0,0.0,7,0.3719486889266176,1474,0.0,-0.03630443632296525,1664
CTB,0.1183333333333333,-0.0726439160978158,-0.0711727841181273,0.024195023,0.0,0.0,19,0.3975099037917373,1377,0.0,-0.0363219580489079,1665
mepazine,0.129250936329588,-0.0729267807572841,-0.0799285012406498,-0.0005154398,0.0,0.0,7,0.3767591020562157,1454,0.0,-0.03646339037864205,1666
ingenol-mebutate,0.1381460674157303,-0.0730132992380567,-0.08217606833282,0.28541696,0.0,0.0,7,0.4337294850028296,1198,0.0,-0.03650664961902835,1667
sirolimus,0.1000187265917603,-0.0731265317557672,-0.0792216187576971,0.2938574,0.0,0.0,30,0.4364648179588757,1183,0.0,-0.0365632658778836,1668
adapalene,0.1373970037453183,-0.0732961354374952,-0.0933630126661865,0.09054842,0.0,0.0,7,0.403263535182041,1345,0.0,-0.0366480677187476,1669
phensuximide,0.1002434456928838,-0.073525824950793,-0.0877727119113594,-0.52068084,0.0,0.0,7,0.2785700811167704,1752,0.0,-0.0367629124753965,1670
TAK-875,0.1154494382022471,-0.0736481927508838,-0.0632489497563937,-0.047247868,0.0,0.0,7,0.3546877947557064,1543,0.0,-0.0368240963754419,1671
2-iminobiotin,0.1616104868913858,-0.0738556888900229,-0.0596207690078461,-0.60554945,0.0,0.0,7,0.2983776645915865,1710,0.0,-0.03692784444501145,1672
losmapimod,0.0760861423220974,-0.0740854723091242,-0.0874945941994509,-0.052928258,0.0,0.0,8,0.3282776834559516,1633,0.0,-0.0370427361545621,1673
artesunate,0.0822284644194756,-0.0741627752988541,-0.0924337150482517,-0.38690177,0.0,0.0,7,0.2850782871156385,1736,0.0,-0.03708138764942705,1674
anacardic-acid,0.1258239700374532,-0.0741711336250263,-0.066367603302523,-0.25030398,0.0,0.0,19,0.3077155253725712,1689,0.0,-0.03708556681251315,1675
AT-7519,0.1391947565543071,-0.0742804724880283,-0.0817882670244921,0.12045168,0.0,0.0,17,0.4188266364836823,1275,0.0,-0.03714023624401415,1676
PRX-08066,0.0829026217228464,-0.0743097955817961,-0.0745345075196296,-0.6866157,0.0,0.0,7,0.2739483116393133,1756,0.0,-0.03715489779089805,1677
GW-5074,0.1362734082397004,-0.0752020770085605,-0.075606700159144,-0.28014982,0.0,0.0,19,0.2974344463308809,1711,0.0,-0.03760103850428025,1678
deforolimus,0.086685393258427,-0.0753197632893836,-0.0656521465938061,0.05075385,0.0,0.0,7,0.4121297868326731,1307,0.0,-0.0376598816446918,1679
GSK-3-inhibitor-II,0.1087640449438202,-0.0754487909969033,-0.0803348223066433,-0.1745805,0.0,0.0,22,0.298471986417657,1709,0.0,-0.03772439549845165,1680
hydroflumethiazide,0.1159550561797752,-0.0755597997020519,-0.0630699130021646,-0.04500471,0.0,0.0,7,0.3558196566685531,1538,0.0,-0.03777989985102595,1681
doxepin,0.0,-0.0756863533667459,-0.0892545571077245,-0.004276098,0.0,0.0,7,0.3650631956234672,1500,0.0,-0.03784317668337295,1682
BTS-54505,0.1274719101123595,-0.0757654671360946,-0.0655897047703206,-0.026723823,0.0,0.0,7,0.3640256555366912,1505,0.0,-0.0378827335680473,1683
linopirdine,0.1394756554307116,-0.0760040333478737,-0.049171580335672,0.014480047,0.0,0.0,7,0.422033578570081,1262,0.0,-0.03800201667393685,1684
