entrez_id,consensus_lfc,heldout_expr,in_consensus
4047,-0.2437913042221105,2.0582493915778004,True
4215,-0.1826609801444472,2.022237386421777,True
87,0.3664866752641817,2.3300088142838487,True
55806,0.2495936401000455,1.069474238673301,True
4776,0.2363486226971158,1.9481805415565865,True
4040,-0.2562446305416383,1.720369484013427,True
5595,-0.2333741183271857,1.932505490054425,True
54838,0.2615900259528494,1.9989224704131818,True
51313,0.4938847309470818,1.8397269691672928,True
285343,-0.2108989415686713,1.5640690098001468,True
171568,-0.243440691813403,1.7663808676511714,True
23401,-0.3339646165209267,1.3573640191646028,True
11163,0.3913717529451164,1.9602212073214655,True
6916,-0.5341863217917407,1.7016791732332113,True
10247,-0.3506612949083181,1.1611556927709341,True
7080,-0.6087014143781759,1.9980669017942927,True
4942,0.2677419618462767,1.934404386543823,True
8522,0.330586689522803,2.0974640363488537,True
84707,-0.4238669465736713,1.175112153296938,True
1785,-0.2065372859453641,2.280106130451969,True
54677,0.3421275972038644,1.415643174126143,True
9936,-0.5760498903863627,2.0529212670405736,True
22954,0.2564887199181497,1.3987963720896124,True
92521,0.2153541478919571,1.6618266801736126,True
112937,0.4873889779387712,0.1515243938323636,True
57213,-0.2102529725348636,1.2666634605819915,True
9728,-0.334512544376791,1.8752060516712201,True
8604,0.3145168481514631,1.5899973434896681,True
10559,-0.3460607586705875,1.7264781071785662,True
54103,-0.520253875275152,1.8476336626927985,True
79731,-0.2973342152628162,1.3437490986279705,True
89932,0.2282553628245287,1.8573044278795572,True
57545,0.5926810282161568,1.5879378758049318,True
7706,-0.4642840962025398,2.020365946364791,True
149297,0.4037056282767061,0.6519688252155003,True
9913,0.1500231913259427,1.9201597284762628,True
7188,0.3962774121152724,1.7118922256431812,True
6899,0.6221893236037185,0.990861393840268,True
2277,-1.2900508072777028,1.4095123128048315,True
10682,-0.3347635161524684,1.5360354613487526,True
199221,0.7210341435859615,1.3825581813590877,True
54480,0.2764686947913269,1.8936270802645663,True
51107,-0.1807854139582073,2.128048644842657,True
151525,-0.2174843838897112,1.2608810591459498,True
23534,-0.1659177282286557,1.8296952523221848,True
84069,0.2586901174419502,0.7582081575654009,True
23787,-0.1675194231470151,2.2403151320432464,True
347902,-0.3153796700782617,1.5783623069199513,True
57477,-0.4922098804125754,1.9721778888084507,True
57224,-0.3460935244580866,1.6569591615916015,True
144448,1.7080580237768226,0.4605801257965787,True
25801,-0.4619095775462333,1.6042137988961227,True
23731,-0.4507576739778166,2.020562759494652,True
55111,-0.278857649081334,1.607310922159951,True
4037,0.2724522048527177,1.5516899917565472,True
222166,-0.3866368220461344,1.8996556170484058,True
92312,0.987600743380508,0.8039910486208854,True
5325,-0.2797169907121294,1.7479890233965634,True
6441,-0.9097249943678716,2.340118617819771,True
11011,-0.1651157981436496,1.7546616344382593,True
92196,1.305952988318542,-0.10523652845690684,True
80739,-0.535773871217925,0.43995314831165877,True
5601,-0.1630580839071951,1.7624772532039048,True
51164,-0.1663325687955271,1.868778243865076,True
6036,-0.9481970747421372,0.7823788593574933,True
80223,-0.4563872233764404,2.333046553125861,True
5662,0.1940225006103595,0.8625142167989275,True
92259,-0.2503852589932122,1.4423341956197198,True
1855,-0.2104700166573983,1.8411318578349318,True
2178,-0.1766135785435632,1.0842205787479946,True
105,-0.6806034073696707,0.6751606861498454,True
103910,-0.2519887885716784,2.4629924409624664,True
84079,-0.204680713112055,1.7189987740591186,True
57452,0.6425245034737133,1.242746983489591,True
22837,-0.3247475935650682,1.8398874669151544,True
54492,0.512890522649504,1.91707247237134,True
116984,-0.5317526760423585,1.5762470963204618,True
3384,-0.3498782122776312,1.794660874891553,True
170082,-0.3374836837999604,0.9563832345762503,True
5590,-0.2226312142126171,1.8262395333144208,True
23062,-0.2233366085504791,2.2184486206396694,True
112869,-0.2513214282565157,1.3275891212615252,True
8479,-0.1896936277144934,1.4597329146928846,True
145407,0.2930693180048658,0.9974702108425402,True
57678,-0.7623887381758963,1.3279420924170486,True
4753,1.0323586703204508,0.9515133458556506,True
11060,-0.1871148441856316,1.9401545074656625,True
9437,-0.4560492467787468,0.1478410354781667,True
56122,0.3048528844606536,1.1273243721775936,True
117854,0.4390792427445698,1.0254112733139102,True
9060,-0.3573683785233781,2.086822412876722,True
241,-0.6276902332677188,1.8180036965233204,True
6274,-0.7905840121698519,0.8812881496000067,True
53905,-0.7872912945753703,2.3524221015522224,True
6812,-0.1810389566994376,1.855953737099576,True
55281,-0.4477167145561812,1.6379944579200578,True
9750,-0.6129777079839471,1.6765279772726898,True
29117,-0.1585248084325915,1.9235787656493193,True
23596,-0.4966424959507503,1.3761461022827746,True
6876,0.4186292034961922,2.6909226555138384,True
51283,-0.2244109525599641,1.8790025187952675,True
140606,0.4503749638008609,1.8529439963581873,True
5810,-0.2209800792460267,1.5599183849223668,True
10973,0.260867556085142,1.6580173088480508,True
90390,-0.204655850335841,1.201858969171709,True
57562,0.7325501504837004,1.386306514117617,True
23304,-0.1837211223753124,1.8635658188296824,True
4586,1.9558872266926624,0.1225984251737216,True
958,-0.2582980091651419,1.6404350391377651,True
9028,0.2488180530044856,0.5923134725260673,True
51763,-0.2250475107359529,1.820359133380272,True
79770,0.2189443314804888,1.8817191936902802,True
6508,0.2534442905540875,1.0563357705535679,True
64777,-0.1690664737641762,1.6844694316489872,True
81848,-0.6353320918402307,1.9077218861491467,True
4151,1.3539298686834575,0.03848403879202046,True
3575,-0.6260292062138082,2.1685976223288277,True
3992,-0.3470271661457222,1.836846338383316,True
4140,-0.2101087230316288,2.100504228557485,True
10578,-0.686907460721149,1.2616767539311264,True
6721,-0.3143244234485459,2.1274893567391144,True
57662,-0.4562239797895689,1.3278497721002909,True
