,rwr_up,rwr_down,rwr_net
7942,2.655835735594155e-06,6.161748652147452e-05,-5.8961650785880365e-05
79441,9.674680071979645e-07,9.483079010036861e-06,-8.515611002838896e-06
79443,5.8266667473020175e-06,6.8489797533060505e-06,-1.022313006004033e-06
79444,1.047134649429189e-06,3.3709180185448337e-06,-2.3237833691156448e-06
79446,1.1721435506935732e-06,1.1713582878755615e-05,-1.0541439328062043e-05
79447,6.016244651008941e-07,6.072119943659237e-05,-6.011957497149148e-05
79465,2.0400053181064627e-06,9.111048445201689e-06,-7.071043127095226e-06
79473,3.489003244881067e-10,3.0828623224756004e-09,-2.7339619979874937e-09
79490,2.1234070782849415e-08,1.688735432420374e-08,4.346716458645674e-09
795,1.931176045479085e-06,2.294740744651768e-06,-3.635646991726831e-07
79541,7.386171733416859e-08,8.031443339416796e-08,-6.4527160599993675e-09
7957,9.087874510317033e-07,2.3789899059264108e-05,-2.2881111608232405e-05
79570,3.26383277126493e-07,2.1601395666401668e-06,-1.8337562895136737e-06
79571,2.8675389172472537e-06,2.476351890386942e-05,-2.1895979986622165e-05
79572,1.3292102990210354e-07,2.067435497988467e-05,-2.0541433949982565e-05
79575,3.474306658201734e-07,3.8404833192109883e-05,-3.805740252628971e-05
79576,3.733111531083508e-07,7.663296202914792e-05,-7.625965087603956e-05
79577,3.1576638214954603e-06,9.868826431456794e-05,-9.553060049307248e-05
79581,4.216953892407056e-09,3.504140690103542e-05,-3.503718994714301e-05
79582,1.2359524402409213e-08,1.4834200732441745e-05,-1.4821841208039337e-05
79583,5.428105346752566e-06,1.6514552415458542e-05,-1.1086447068705976e-05
79585,1.3007029320569288e-07,4.111041275483651e-06,-3.980970982277958e-06
79586,3.622194733465895e-06,0.0001155633596839916,-0.0001119411649505257
79587,1.7976243396760647e-06,2.8203010409553323e-05,-2.6405386069877258e-05
79589,0.00016579763669805913,1.4075074571244032e-06,0.00016439012924093473
79590,3.1296919559554456e-06,0.000139370059400273,-0.00013624036744431755
79594,2.670268671873511e-05,3.9284603817515985e-06,2.277422633698351e-05
79595,4.196197392763755e-06,1.7586506991597007e-05,-1.3390309598833253e-05
79598,1.3717236561102547e-05,2.6965780767307144e-06,1.1020658484371833e-05
796,1.1468130130741445e-06,1.3402451624294953e-06,-1.9343214935535083e-07
79600,5.471230423695235e-06,1.714290269224576e-05,-1.1671672268550526e-05
79602,7.855867283304535e-07,0.00016805624313078713,-0.00016727065640245668
79603,5.490555116641081e-06,4.2393641488196633e-05,-3.6903086371555553e-05
79605,0.00010174448210817063,5.47369805097366e-07,0.00010119711230307325
79608,3.6154143379300816e-05,4.6070759494932775e-06,3.154706742980754e-05
79609,7.288134690898534e-06,1.857233938561634e-06,5.430900752336901e-06
79611,4.31641666411826e-06,0.00020498004230975716,-0.0002006636256456389
79612,2.1865054714573514e-06,1.4740640488855306e-05,-1.2554135017397955e-05
79613,1.5919046385261837e-05,1.3813425517665584e-06,1.4537703833495278e-05
79621,5.920960960050855e-07,2.528140870291559e-05,-2.4689312606910505e-05
79622,1.3188415689031779e-06,8.239752112836865e-05,-8.107867955946547e-05
79623,3.01938726736196e-07,2.839603611209265e-07,1.797836561526949e-08
79626,7.943278231795586e-08,2.0378163938758074e-07,-1.2434885706962487e-07
79628,3.4212388087998577e-05,5.50713268558499e-06,2.8705255402413588e-05
79632,3.1760718915366296e-09,0.00022091605210662726,-0.00022091287603473572
79633,0.0001751936742337355,2.2458174501088643e-07,0.0001749690924887246
79635,5.002050498743269e-05,2.679782244098955e-07,4.975252676302279e-05
79637,2.5836776602963223e-07,3.857283251726605e-05,-3.8314464751236416e-05
79641,1.6666636394946655e-06,2.499322305598296e-05,-2.3326559416488295e-05
79642,0.00023899436785265672,3.3630482092744404e-07,0.00023865806303172927
79643,5.411124663998536e-06,5.272959482514004e-05,-4.73184701611415e-05
79644,6.663634791651853e-06,9.688613686872148e-05,-9.022250207706963e-05
79646,4.469220287719297e-07,5.195222125218534e-05,-5.150529922341341e-05
79647,1.280953615717808e-09,5.289141064913514e-05,-5.289012969551942e-05
79648,6.797434163914914e-05,3.4518216036070764e-06,6.452252003554206e-05
7965,0.00020575708361265328,6.176557904052271e-06,0.000199580525708601
79650,2.7490656672259208e-06,5.0625994274759067e-05,-4.787692860753315e-05
79651,9.687289741012979e-06,6.615242474986144e-06,3.0720472660268346e-06
79652,1.4931507681877183e-05,8.902820435210375e-06,6.028687246666807e-06
79656,3.15818536018068e-07,2.8347634992020815e-06,-2.5189449631840135e-06
79657,2.1233183055876353e-06,7.641842750082186e-05,-7.429510919523423e-05
79658,3.047348059928124e-06,5.97579795153942e-05,-5.671063145546608e-05
79659,2.4062085389700516e-05,8.240686121077122e-05,-5.83447758210707e-05
79660,1.3940840980359907e-06,3.53578827767507e-05,-3.396379867871471e-05
79661,1.897539004755646e-05,4.111108633367227e-06,1.4864281414189232e-05
79663,0.000192070083034456,1.0578946071931535e-06,0.00019101218842726284
79664,3.61741090789322e-07,4.233948285463507e-05,-4.197774176384575e-05
79665,2.4726421145749308e-08,6.380076572168001e-05,-6.377603930053426e-05
79668,4.5609582196862013e-07,2.1288945837947823e-05,-2.0832850015979204e-05
79671,7.656190428368928e-06,5.3087170176899175e-06,2.3474734106790103e-06
79675,3.3127510560554924e-05,6.953813114778558e-07,3.243212924907707e-05
79676,1.3450955847294277e-09,4.7689567640212236e-05,-4.768822254462751e-05
79677,7.178517980893873e-05,7.474897351977477e-06,6.431028245696125e-05
79679,3.1995798203471633e-07,4.3332545041286365e-07,-1.1336746837814731e-07
79682,2.7920839548087203e-06,8.562329747751164e-06,-5.770245792942444e-06
79685,7.472852315018395e-05,5.2622197232735805e-06,6.946630342691036e-05
79689,4.7221896331733346e-07,0.0008745799753680114,-0.000874107756404694
79693,6.665682301214936e-06,1.9604110157023623e-05,-1.2938427855808688e-05
79694,3.887854467861278e-05,1.1819093776549102e-07,3.876035374084729e-05
79695,3.1431754708575603e-06,9.595469417653052e-05,-9.281151870567295e-05
79696,5.907888344946649e-09,2.3174727286848992e-05,-2.3168819398504044e-05
79699,7.715379168278103e-07,2.7612608979935777e-05,-2.6841071063107966e-05
797,1.0708794691402123e-06,1.4523953181290514e-06,-3.8151584898883914e-07
79705,0.000128193062284935,3.926226475770963e-06,0.00012426683580916403
79706,3.4061690902897244e-07,2.7231988740635807e-05,-2.6891371831606836e-05
79707,8.899842134182079e-07,2.341250938841247e-05,-2.2522525174994264e-05
79709,4.49937640315645e-06,8.76158306317287e-06,-4.26220666001642e-06
79710,2.575839898645609e-07,3.0100616913718355e-05,-2.9843032923853794e-05
79711,2.478931188026927e-06,2.1333427483813905e-05,-1.8854496295786978e-05
79713,0.0,1.7334489451109522e-05,-1.7334489451109522e-05
79714,5.548883655760267e-05,1.2247669198408606e-07,5.5366359865618585e-05
79716,3.6022455469277064e-08,4.606751471937383e-05,-4.603149226390455e-05
79717,8.546977424914086e-07,0.00018495207085956846,-0.00018409737311707704
79718,2.6616602864256726e-06,3.2576778688355815e-05,-2.991511840193014e-05
79719,1.3268162968558154e-05,1.0798021026853399e-06,1.2188360865872814e-05
79720,1.4713304941978743e-05,9.166199631803245e-06,5.547105310175498e-06
79722,1.219549024227547e-07,5.259798356236553e-07,-4.0402493320090053e-07
79723,6.08999180533554e-07,9.612069049568245e-06,-9.003069869034691e-06
79725,1.5261472400583012e-05,3.649179835305687e-06,1.1612292565277326e-05
79726,6.827418621594376e-06,3.561970633601156e-05,-2.879228771441718e-05
79727,3.0785593976800083e-06,5.121392646887826e-06,-2.0428332492078174e-06
79728,7.740661270209199e-06,4.8486282449438996e-05,-4.0745621179229796e-05
79730,2.6780888526657603e-07,3.242452663745923e-05,-3.215671775219265e-05
79731,8.576281487090388e-06,0.00012424151582357998,-0.0001156652343364896
79733,1.3045016807975824e-06,1.297729356780114e-06,6.772324017468427e-09
79734,5.784252654811407e-06,7.5750621592139836e-06,-1.7908095044025766e-06
79735,7.706058782476857e-06,1.943066774829638e-05,-1.1724608965819523e-05
79736,5.244813906146024e-07,1.1501243109339387e-05,-1.0976761718724784e-05
79738,1.331890356040598e-05,7.052608812796773e-06,6.266294747609207e-06
79740,1.3799474366969365e-05,7.063056830432192e-08,1.3728843798665042e-05
79745,0.0005790136628551139,5.361181316655842e-07,0.0005784775447234483
79747,7.129425080211463e-08,1.5283758423559553e-06,-1.4570815915538408e-06
79748,4.530236202001682e-08,3.769052262784461e-06,-3.723749900764444e-06
7975,0.00018088856698694384,5.432678649048524e-06,0.0001754558883378953
79751,0.00013362722196249113,2.2023844599232353e-06,0.0001314248375025679
79752,2.6420989517451132e-08,0.0002033363883549929,-0.00020330996736547544
79753,2.6060112575526235e-06,4.039049632108545e-05,-3.778448506353283e-05
79754,1.4352558816384216e-07,2.3284395234411984e-05,-2.314086964624814e-05
79755,1.2218641773503376e-07,7.55520949930396e-05,-7.542990857530456e-05
79759,1.0951633003845318e-05,3.6115656226167025e-06,7.3400673812286154e-06
7976,4.256262560821145e-05,3.63268253545089e-05,6.235800253702555e-06
79760,5.820143730242776e-07,2.7661202454748355e-05,-2.7079188081724077e-05
79763,1.519502294455985e-07,9.414339138840492e-05,-9.399144115895931e-05
79767,7.114415406490376e-05,1.5526751558947458e-06,6.959147890900901e-05
79768,8.67076493267013e-06,6.830074769639832e-06,1.8406901630302975e-06
79774,0.0,3.6508756116839127e-05,-3.6508756116839127e-05
79776,1.8504773058396916e-08,3.966360882012165e-06,-3.947856108953768e-06
79777,1.80148847809072e-07,4.240936451453129e-06,-4.060787603644057e-06
79778,0.0003798487484150674,2.456699355540984e-06,0.0003773920490595264
7978,1.875431105811496e-05,1.7213565267006665e-06,1.7032954531414294e-05
79782,3.6115839855488564e-12,1.4693573063633546e-05,-1.469356945204956e-05
79783,3.0194914205163922e-05,4.990332519472154e-06,2.520458168569177e-05
79784,0.0007042850587537515,1.9191337967320793e-06,0.0007023659249570193
79786,5.835176725328228e-07,1.832216191900946e-05,-1.7738644246476637e-05
79791,1.7119377652221786e-07,1.0978115471483584e-05,-1.0806921694961365e-05
79792,9.802929022936612e-06,5.8699806077900603e-05,-4.889687705496399e-05
79796,2.2793394984387998e-06,2.4566170022291867e-06,-1.77277503790387e-07
79797,0.0001520478958907535,1.2434605803963472e-06,0.00015080443531035714
79798,2.9539268801967433e-08,3.615479878912823e-05,-3.612525952032627e-05
79799,9.470781304595371e-06,6.399664897521332e-06,3.071116407074039e-06
7980,2.7164129125801796e-08,2.4010320775825643e-05,-2.398315664669984e-05
79801,9.618508771649652e-06,8.630342612616859e-07,8.755474510387966e-06
79803,4.524168256288466e-06,1.3773360164465958e-05,-9.249191908177493e-06
79805,8.017226712745882e-05,1.4536670983962732e-06,7.871860002906254e-05
79807,3.399571052339959e-05,1.4778705178510718e-05,1.9217005344888875e-05
79809,9.0024995982064e-06,4.995831531663117e-05,-4.095581571842477e-05
79810,3.837201666499037e-05,4.76263510203914e-07,3.789575315478646e-05
79811,1.2137402111093078e-08,0.00019013031639509372,-0.00019011817899298262
79812,1.7698995453916656e-05,1.2288545947642393e-07,1.757610999444023e-05
79813,2.4028233451944207e-06,7.751064295191517e-05,-7.510781960672075e-05
79814,3.5998122977588857e-07,3.661593802178861e-05,-3.625595679201272e-05
79815,7.179219198370058e-09,1.1423568825129608e-05,-1.1416389605931237e-05
79816,1.5992536349344928e-07,4.9814224813920465e-05,-4.9654299450427016e-05
79820,3.414703404209467e-06,1.0799593652679074e-05,-7.384890248469607e-06
79823,1.9341602030030527e-05,7.210197330203015e-05,-5.2760371271999624e-05
79827,3.6323755683485324e-08,2.779294317017643e-05,-2.7756619414492947e-05
79828,7.797685600809845e-06,1.1714330061801614e-05,-3.916644460991769e-06
79829,8.377336708876863e-06,5.537965141446907e-06,2.839371567429956e-06
79831,2.8382239118659413e-05,2.0741446379405985e-06,2.6308094480718814e-05
79832,2.664811704922688e-06,2.2106345632552687e-05,-1.944153392763e-05
79833,5.794019152797291e-07,2.239381181888205e-05,-2.181440990360232e-05
79834,0.0014342780322939477,5.324566863530887e-07,0.0014337455756075945
79837,0.00034455455449878826,6.401700284399616e-06,0.00033815285421438866
7984,1.6575309364258217e-06,3.5955412335563524e-05,-3.4297881399137704e-05
79840,1.493899010471186e-06,1.6650421431653092e-05,-1.5156522421181907e-05
79841,3.472337234766005e-07,3.5360684154453553e-06,-3.188834691968755e-06
79843,1.2538468986045847e-08,4.641985830247173e-07,-4.5166011403867145e-07
79844,1.6921539566149316e-07,2.5161266766380994e-05,-2.49920513707195e-05
79846,1.8241886343618594e-05,1.9592854589677792e-07,1.8045957797721815e-05
79848,2.1872785657835286e-06,3.929483641709683e-05,-3.71075578513133e-05
79856,0.000806335628582489,2.7001265827449218e-08,0.0008063086273166616
79861,2.8696216389505145e-05,4.317629987993028e-06,2.4378586401512115e-05
79863,1.225477791519204e-07,2.2225701755421627e-05,-2.2103153976269707e-05
79865,2.716894139247319e-07,9.65943948900343e-07,-6.942545349756111e-07
79866,1.7670673830052328e-05,2.5578448597055413e-06,1.5112828970346787e-05
79867,1.5899807421683022e-05,3.677709638762018e-06,1.2222097782921004e-05
79868,7.010539585575795e-08,0.0001530175516116161,-0.00015294744621576032
79869,3.782181046311358e-05,7.725052471122895e-06,3.0096757991990685e-05
79870,1.9803551953199671e-07,4.4728357714231135e-07,-2.4924805761031464e-07
79871,3.4876639730621313e-06,2.7537931652568156e-05,-2.4050267679506024e-05
79872,1.7318137807688231e-06,3.499988993366262e-05,-3.326807615289379e-05
79873,1.2430171966108807e-05,1.16088963212932e-05,8.212756448156083e-07
79874,5.211319144228233e-07,5.025353994418835e-05,-4.9732408029765524e-05
79875,0.00022606777671624142,7.389395313717894e-07,0.00022532883718486961
79876,1.6733407720190638e-06,9.99206441247408e-05,-9.824730335272174e-05
79877,9.82022025718515e-08,2.4738486387045964e-05,-2.4640284184474114e-05
7988,1.4229384871723503e-05,1.9805929378584112e-05,-5.576544506860609e-06
79882,0.000125274825810847,1.1293636159857079e-05,0.00011398118965098993
79884,9.042879604514581e-07,2.6905380918742313e-05,-2.6001092958290856e-05
79885,0.00020778601458813116,2.959246662387386e-06,0.00020482676792574377
79886,2.602253268441404e-08,7.425830994415761e-05,-7.423228741147319e-05
79888,7.543097565436882e-06,0.0010099739845545988,-0.001002430886989162
79890,2.165329408503443e-05,1.4418745500533327e-05,7.234548584501102e-06
79892,5.518018739081774e-05,1.1149200776377224e-06,5.406526731318001e-05
79893,4.437742345646319e-07,0.00010476103545796174,-0.00010431726122339712
79896,2.1535585540912942e-08,1.0292151501432033e-05,-1.027061591589112e-05
79897,2.0279329869870904e-06,0.00011356833545582235,-0.00011154040246883526
79898,5.0847472696275764e-08,6.989382208553787e-07,-6.48090748159103e-07
79899,0.0003436940259724946,1.881603751644445e-06,0.0003418124222208501
799,1.4541350506450142e-06,3.456602680363517e-06,-2.0024676297185026e-06
79901,8.231295966979568e-06,7.920818102922859e-05,-7.097688506224901e-05
79902,0.0002928174876512897,8.42804754640788e-06,0.0002843894401048818
79903,0.00011889163506032022,5.097589293405406e-06,0.00011379404576691481
79905,0.00010261667716752814,6.293857606960688e-08,0.00010255373859145853
79906,1.1391518450485285e-08,1.3476632856905677e-05,-1.3465241338455192e-05
79908,2.0981616604638623e-06,3.0220232005372073e-06,-9.23861540073345e-07
7991,1.025099068438016e-06,0.00012000817612887617,-0.00011898307706043815
79912,1.3590010946073854e-08,2.8128749057831075e-06,-2.799284894837034e-06
79913,4.3974380637509775e-05,6.924394761160123e-06,3.704998587634965e-05
79915,1.527462606875905e-06,5.675199016362861e-06,-4.147736409486955e-06
79917,1.2898199987416368e-08,5.6250434855027914e-05,-5.62375366550405e-05
79918,3.9301041205013084e-05,1.790164561007147e-07,3.912202474891237e-05
79921,1.19678051078488e-08,0.00024495860117609435,-0.00024494663337098647
79922,7.383966509075708e-07,8.826320593727867e-06,-8.087923942820295e-06
79923,1.2922409177822548e-05,2.33945058885324e-05,-1.0472096710709852e-05
79924,2.8480817240270586e-06,1.5493178884075598e-05,-1.264509716004854e-05
79925,3.489537380316239e-07,1.6390723160014263e-05,-1.604176942198264e-05
7993,9.239780758821368e-07,5.6001409017898104e-05,-5.507743094201597e-05
79930,8.660006025555363e-06,2.2259752423432302e-07,8.437408501321041e-06
79931,1.6320696068997276e-08,5.441552668894514e-05,-5.4399205992876144e-05
79932,2.4270845712497142e-08,2.150695734257754e-05,-2.1482686496865043e-05
79933,4.5195821169449e-06,1.0103915614853843e-08,4.509478201330046e-06
79937,2.7779903747756836e-07,4.554745210495793e-06,-4.276946173018225e-06
79939,2.0927742364838092e-08,8.693122812727393e-06,-8.672195070362555e-06
7994,3.4886579055169512e-06,6.369424428574826e-05,-6.0205586380231315e-05
79944,9.409420882126724e-07,1.2364146025100937e-05,-1.1423203936888265e-05
79947,2.9567413195266705e-05,1.1021195350468036e-05,1.854621784479867e-05
79949,1.4531695057604744e-05,1.1887545998021633e-07,1.4412819597624527e-05
79953,1.438097464793356e-07,1.0008606618249007e-07,4.372368029684552e-08
79954,1.127104959349685e-06,5.9768178540456644e-05,-5.8641073581106956e-05
79955,1.2883628240047719e-05,1.7519292118309375e-06,1.1131699028216781e-05
79957,9.738540399903711e-08,4.8303536253663165e-06,-4.7329682213672795e-06
79958,3.3352384209316997e-06,5.980007121217138e-06,-2.6447687002854383e-06
79959,7.769865800090703e-07,1.770443649867004e-05,-1.6927449918660968e-05
79960,0.00037383827831571393,1.3366504574826934e-06,0.00037250162785823124
79961,8.6159208939253e-09,7.062318413172628e-05,-7.061456821083236e-05
79966,0.0013522808698894415,1.5006599496870533e-05,0.001337274270392571
79968,1.269173564385857e-05,3.252197088043427e-06,9.439538555815143e-06
79969,1.6089023814915228e-07,1.597640621672884e-05,-1.581551597857969e-05
